NAME,YEAR,FRONT_VARIATION
GERGETI,1933,-69.0
GERGETI,1939,-60.0
GERGETI,1946,-172.0
GERGETI,1951,-250.0
GERGETI,1952,-27.0
GERGETI,1953,-9.0
GERGETI,1954,-34.0
GERGETI,1955,-14.0
GERGETI,1956,-22.0
GERGETI,1957,-13.0
GERGETI,1958,-6.0
GERGETI,1959,-8.0
GERGETI,1960,-6.0
GERGETI,1962,-34.0
GERGETI,1963,-5.0
GERGETI,1965,10.0
GERGETI,1966,-6.0
GERGETI,1967,2.0
GERGETI,1968,6.0
GERGETI,1969,7.0
GERGETI,1970,4.0
GERGETI,1971,9.0
GERGETI,1972,4.0
GERGETI,1973,5.0
GERGETI,1974,-4.0
GERGETI,1976,3.9
GERGETI,1977,-3.8
GERGETI,1978,-2.2
GERGETI,1979,-11.2
GERGETI,1980,-16.1
GERGETI,1981,-7.6
GERGETI,1982,-10.9
GERGETI,1983,-7.8
GERGETI,1984,-12.1
GERGETI,1985,-13.4
GERGETI,1986,-15.7
GERGETI,1987,-27.5
GERGETI,1988,-28.1
GERGETI,1989,-22.9
GERGETI,1990,-21.1
GHULKIN,2008,120.0
GIASSON,1971,-150.0
GIASSON,1987,2.5
GIASSON,1990,6.5
GIASSON,1993,1.5
GIASSON,1994,6.0
GIASSON,1996,0.5
GIASSON,1997,-1.0
GIASSON,1999,-12.0
GIETRO,1890,21.0
GIETRO,1891,17.0
GIETRO,1893,-6.0
GIETRO,1894,-1.0
GIETRO,1918,0.0
GIETRO,1919,0.0
GIETRO,1920,0.0
GIETRO,1923,0.0
GIETRO,1927,0.0
GIETRO,1932,0.0
GIETRO,1955,-6.0
GIETRO,1956,-3.0
GIETRO,1957,0.0
GIETRO,1959,0.0
GIETRO,1961,0.0
GIETRO,1962,-6.0
GIETRO,1963,2.0
GIETRO,1964,-2.0
GIETRO,1965,3.0
GIETRO,1966,4.0
GIETRO,1967,1.0
GIETRO,1968,8.0
GIETRO,1969,4.0
GIETRO,1970,9.0
GIETRO,1971,17.0
GIETRO,1972,19.0
GIETRO,1973,2.0
GIETRO,1974,0.0
GIETRO,1975,5.0
GIETRO,1976,0.0
GIETRO,1977,6.0
GIETRO,1978,4.0
GIETRO,1979,6.0
GIETRO,1980,11.0
GIETRO,1981,11.0
GIETRO,1982,4.0
GIETRO,1983,9.0
GIETRO,1984,1.0
GIETRO,1985,18.0
GIETRO,1986,-4.0
GIETRO,1987,-4.0
GIETRO,1988,-2.0
GIETRO,1989,-18.0
GIETRO,1990,-4.0
GIETRO,1996,-50.0
GIETRO,1997,-8.0
GIETRO,1998,-12.0
GIETRO,1999,-8.0
GIETRO,2000,-3.0
GIETRO,2001,-7.0
GIETRO,2002,-7.0
GIETRO,2003,-4.8
GIETRO,2004,-34.8
GIETRO,2005,-58.1
GIETRO,2006,-31.0
GIETRO,2007,-21.0
GIETRO,2008,-22.0
GIETRO,2009,-48.0
GIETRO,2010,-33.0
GIETRO,2011,-25.0
GIETRO,2012,-94.0
GIETRO,2013,-12.0
GIGJOEKULL,1934,-55.0
GIGJOEKULL,1935,-25.0
GIGJOEKULL,1936,-35.0
GIGJOEKULL,1937,-72.0
GIGJOEKULL,1938,-68.0
GIGJOEKULL,1939,-50.0
GIGJOEKULL,1940,-88.0
GIGJOEKULL,1941,-62.0
GIGJOEKULL,1942,-31.0
GIGJOEKULL,1943,-123.0
GIGJOEKULL,1944,-91.0
GIGJOEKULL,1945,-82.0
GIGJOEKULL,1946,14.0
GIGJOEKULL,1947,-10.0
GIGJOEKULL,1954,328.0
GIGJOEKULL,1958,-181.0
GIGJOEKULL,1960,-60.0
GIGJOEKULL,1963,-149.0
GIGJOEKULL,1965,-12.0
GIGJOEKULL,1966,-24.0
GIGJOEKULL,1967,-12.0
GIGJOEKULL,1968,-25.0
GIGJOEKULL,1971,-15.0
GIGJOEKULL,1979,50.0
GIGJOEKULL,1982,85.0
GIGJOEKULL,1984,35.0
GIGJOEKULL,1986,0.0
GIGJOEKULL,1989,53.0
GIGJOEKULL,1990,15.0
GIGJOEKULL,1993,7.0
GIGJOEKULL,1994,22.0
GIGJOEKULL,1996,10.0
GIGJOEKULL,1998,-100.0
GIGJOEKULL,2000,-136.0
GIGJOEKULL,2001,-67.0
GIGJOEKULL,2003,-35.0
GIGJOEKULL,2005,-357.0
GIGJOEKULL,2006,-180.0
GIGJOEKULL,2007,-80.0
GIGJOEKULL,2009,-53.0
GIGJOEKULL,2010,-85.0
GIGJOEKULL,2012,-80.0
GILMAN,1974,0.0
GILMAN,1980,75.0
GILMAN,2011,50.0
GIOGO ALTO (VEDR. DEL) / HOCHJOCHF.,1930,-9.0
GIOGO ALTO (VEDR. DEL) / HOCHJOCHF.,1931,-5.0
GIOGO ALTO (VEDR. DEL) / HOCHJOCHF.,1932,-2.0
GIOGO ALTO (VEDR. DEL) / HOCHJOCHF.,1933,-2.5
GIOGO ALTO (VEDR. DEL) / HOCHJOCHF.,1934,-9.0
GIOGO ALTO (VEDR. DEL) / HOCHJOCHF.,1935,-7.5
GIOGO ALTO (VEDR. DEL) / HOCHJOCHF.,1936,-3.0
GIOGO ALTO (VEDR. DEL) / HOCHJOCHF.,1937,-6.0
GIOGO ALTO (VEDR. DEL) / HOCHJOCHF.,1938,-4.5
GIOGO ALTO (VEDR. DEL) / HOCHJOCHF.,1942,-15.0
GIOGO ALTO (VEDR. DEL) / HOCHJOCHF.,1948,-55.0
GIOGO ALTO (VEDR. DEL) / HOCHJOCHF.,1949,-14.0
GIOGO ALTO (VEDR. DEL) / HOCHJOCHF.,1950,-10.5
GIOGO ALTO (VEDR. DEL) / HOCHJOCHF.,1951,-15.0
GIOGO ALTO (VEDR. DEL) / HOCHJOCHF.,1952,-9.5
GIOGO ALTO (VEDR. DEL) / HOCHJOCHF.,1953,-2.4
GIOGO ALTO (VEDR. DEL) / HOCHJOCHF.,1954,-0.5
GIOGO ALTO (VEDR. DEL) / HOCHJOCHF.,1955,-1.5
GIOGO ALTO (VEDR. DEL) / HOCHJOCHF.,1956,-5.5
GIOGO ALTO (VEDR. DEL) / HOCHJOCHF.,1958,-25.5
GIOGO ALTO (VEDR. DEL) / HOCHJOCHF.,1959,-4.0
GIOGO ALTO (VEDR. DEL) / HOCHJOCHF.,1961,-36.0
GIOGO ALTO (VEDR. DEL) / HOCHJOCHF.,1962,-23.0
GIOGO ALTO (VEDR. DEL) / HOCHJOCHF.,1963,-5.5
GIOGO ALTO (VEDR. DEL) / HOCHJOCHF.,1964,-9.5
GIOGO ALTO (VEDR. DEL) / HOCHJOCHF.,1965,-2.5
GIOGO ALTO (VEDR. DEL) / HOCHJOCHF.,1966,-4.5
GIOGO ALTO (VEDR. DEL) / HOCHJOCHF.,1968,-12.0
GIOGO ALTO (VEDR. DEL) / HOCHJOCHF.,1978,-56.0
GIOGO ALTO (VEDR. DEL) / HOCHJOCHF.,1982,-33.0
GIOGO ALTO (VEDR. DEL) / HOCHJOCHF.,1985,-66.0
GIOGO ALTO (VEDR. DEL) / HOCHJOCHF.,1987,-30.0
GIOGO ALTO (VEDR. DEL) / HOCHJOCHF.,1995,-197.0
GIOGO ALTO (VEDR. DEL) / HOCHJOCHF.,2000,-263.0
GIOVERETTO INF. / ZUFRITTF. UNTERER,1924,9.5
GIOVERETTO INF. / ZUFRITTF. UNTERER,1930,-62.2
GIOVERETTO INF. / ZUFRITTF. UNTERER,1931,-20.3
GIOVERETTO INF. / ZUFRITTF. UNTERER,1933,-3.0
GIOVERETTO INF. / ZUFRITTF. UNTERER,1934,-12.0
GIOVERETTO INF. / ZUFRITTF. UNTERER,1939,-199.0
GIOVERETTO INF. / ZUFRITTF. UNTERER,1943,-33.8
GIOVERETTO INF. / ZUFRITTF. UNTERER,1993,-27.0
GIOVERETTO INF. / ZUFRITTF. UNTERER,1995,-8.0
GIOVERETTO SUP. / ZUFRITTF. OBERER,1924,-2.0
GIOVERETTO SUP. / ZUFRITTF. OBERER,1939,-13.2
GIOVERETTO SUP. / ZUFRITTF. OBERER,1941,-14.0
GIOVERETTO SUP. / ZUFRITTF. OBERER,1993,-38.0
GIOVERETTO SUP. / ZUFRITTF. OBERER,1994,-7.0
GIOVERETTO SUP. / ZUFRITTF. OBERER,1995,-8.0
GL 01,2011,-736.0
GL 04,2011,-512.0
GL 05 (AMARILLO),2011,-1984.0
GL 08,2011,-896.0
GL5,1943,-256.0
GL5,1965,-183.0
GL5,1981,-104.0
GL5,2000,-164.0
GL5,2010,-119.0
GLACIAR 1,2006,-489.0
GLACIAR 12,2004,-129.0
GLACIAR 15,1991,-70.0
GLACIAR 15,2004,29.0
GLACIAR 16,1991,-162.0
GLACIAR 16,2004,405.0
GLACIAR 4,2006,-599.0
GLACIAR 5,2002,-317.0
GLACIAR 7,2006,-1482.0
GLACIAR 8,2006,-1347.0
GLACIAR 9,2006,-1802.0
GLACIER NO. 1,2000,-14.0
GLACIER NO. 1,2001,-41.0
GLACIER NO. 1,2002,44.0
GLACIER NO. 1,2003,-24.0
GLACIER NO. 1,2004,-81.0
GLACIER NO. 10,1990,-941.0
GLACIER NO. 10,1992,-86.0
GLACIER NO. 10,1999,-826.0
GLACIER NO. 10,2000,68.0
GLACIER NO. 10,2002,-45.0
GLACIER NO. 10,2003,44.0
GLACIER NO. 10,2005,-85.0
GLACIER NO. 10,2006,-16.0
GLACIER NO. 12,2000,27.0
GLACIER NO. 12,2002,-81.0
GLACIER NO. 12,2003,6.0
GLACIER NO. 12,2005,-38.0
GLACIER NO. 12,2006,-45.0
